,DBN,school_name,school_type,administrative district,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted,asian removals or suspensions resulting from incidents where nypd was contacted,black removals or suspensions resulting from incidents where nypd was contacted,hispanic removals or suspensions resulting from incidents where nypd was contacted,white removals or suspensions resulting from incidents where nypd was contacted,multi-racial removals or suspensions resulting from incidents where nypd was contacted,unknown removals or suspensions resulting from incidents where nypd was contacted,principal,removal,superintendent,expulsions,female removals or suspensions resulting from incidents where nypd was contacted,male removals or suspensions resulting from incidents where nypd was contacted,total removals or suspensions resulting from incidents where nypd was contacted
1149,24Q550,High School for Arts and Business,High school,24.0,3,3,3,3,3,3,3,15,3,3,0,3,3,3
1150,24Q560,"Robert F. Wagner, Jr. Secondary School for Arts an",Secondary School,24.0,3,3,3,3,3,3,3,25,3,3,0,3,3,3
1151,24Q585,Maspeth High School,High school,24.0,3,3,3,3,3,3,3,73,0,8,0,3,3,7
1152,24Q600,Queens Technical High School,High school,24.0,3,3,3,3,3,3,3,70,3,3,0,3,3,3
1153,24Q610,Aviation Career & Technical Education High School,High school,24.0,3,3,3,3,3,3,3,18,3,3,0,3,3,3
1154,24Q744,VOYAGES Preparatory,High school,24.0,3,3,3,3,3,3,3,9,3,3,0,3,3,8
1155,25Q020,P.S. 020 John Bowne,Elementary,25.0,3,3,3,3,3,3,3,3,18,3,0,3,3,3
1156,25Q021,P.S. 021 Edward Hart,Elementary,25.0,3,3,3,3,3,3,3,3,97,3,0,3,3,3
1157,25Q022,P.S. 022 Thomas Jefferson,Elementary,25.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1158,25Q024,P.S. 024 Andrew Jackson,Elementary,25.0,3,3,3,3,3,3,3,3,25,3,0,3,3,3
1159,25Q025,I.S. 025 Adrien Block,Junior High-Intermediate-Middle,25.0,3,3,3,3,3,3,3,29,3,3,0,3,3,3
1160,25Q029,P.S. 029 Queens,Elementary,25.0,3,3,3,3,3,3,3,0,13,0,0,3,3,3
1161,25Q032,P.S. 032 State Street,Elementary,25.0,3,3,3,3,3,3,3,3,8,3,0,3,3,3
1162,25Q079,P.S. 079 Francis Lewis,Elementary,25.0,3,3,3,3,3,3,3,3,21,3,0,3,3,3
1163,25Q107,P.S. 107 Thomas A Dooley,Elementary,25.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1164,25Q120,P.S. 120 Queens,Elementary,25.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1165,25Q129,P.S. 129 Patricia Larkin,Elementary,25.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1166,25Q130,P.S. 130,Elementary,25.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1167,25Q154,P.S. 154 Queens,Elementary,25.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
1168,25Q163,P.S. 163 Flushing Heights,Elementary,25.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3
1169,25Q164,P.S. 164 Queens Valley,K-8,25.0,3,3,3,3,3,3,3,16,3,3,0,3,3,3
1170,25Q165,P.S. 165 Edith K. Bergtraum,Elementary,25.0,3,3,3,3,3,3,3,0,8,0,0,3,3,3
1171,25Q169,P.S. 169 Bay Terrace,Elementary,25.0,3,3,3,3,3,3,3,3,32,3,0,3,3,3
1172,25Q184,P.S. 184 Flushing Manor,Elementary,25.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1173,25Q185,J.H.S. 185 Edward Bleeker,Junior High-Intermediate-Middle,25.0,3,3,3,3,3,3,3,42,26,12,0,3,3,3
1174,25Q189,J.H.S. 189 Daniel Carter Beard,Junior High-Intermediate-Middle,25.0,3,3,3,3,3,3,3,35,7,10,0,3,3,3
1175,25Q193,P.S. 193 Alfred J. Kennedy,Elementary,25.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1176,25Q194,J.H.S. 194 William Carr,Junior High-Intermediate-Middle,25.0,3,3,3,3,3,3,3,99,77,9,0,3,3,6
1177,25Q200,P.S./M.S. 200 - The Magnet School of Global Studie,K-8,25.0,3,3,3,3,3,3,3,10,3,3,0,3,3,3
1178,25Q201,P.S. 201 The Discovery School for Inquiry and Rese,Elementary,25.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
1179,25Q209,P.S. 209 Clearview Gardens,Elementary,25.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1180,25Q214,P.S. 214 Cadwallader Colden,Elementary,25.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1181,25Q219,P.S. 219 Paul Klapper,K-8,25.0,3,3,3,3,3,3,3,13,15,0,0,3,3,3
1182,25Q237,I.S. 237,Junior High-Intermediate-Middle,25.0,3,3,3,3,3,3,3,3,3,17,0,3,3,3
1183,25Q240,Veritas Academy,High school,25.0,3,3,3,3,3,3,3,17,3,3,0,3,3,3
1184,25Q241,Queens High School for Language Studies,High school,25.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1185,25Q242,P.S. 242 Leonard P. Stavisky Early Childhood Schoo,Early Childhood,25.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1186,25Q244,The Active Learning Elementary School,Early Childhood,25.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1187,25Q250,I.S. 250 The Robert F. Kennedy Community Middle Sc,Junior High-Intermediate-Middle,25.0,3,3,3,3,3,3,3,60,14,10,0,3,3,3
1188,25Q252,"Queens School of Inquiry, The",Secondary School,25.0,3,3,3,3,3,3,3,7,9,0,0,3,3,3
1189,25Q263,Flushing International High School,High school,25.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1190,25Q281,East-West School of International Studies,Secondary School,25.0,3,3,3,3,3,3,3,42,3,3,0,3,3,3
1191,25Q285,World Journalism Preparatory: A College Board Scho,Secondary School,25.0,3,3,3,3,3,3,3,12,3,3,0,3,3,3
1192,25Q294,BELL Academy,Junior High-Intermediate-Middle,25.0,3,3,3,3,3,3,3,3,23,3,0,3,3,3
1193,25Q379,College Point Collaborative,Junior High-Intermediate-Middle,25.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
1194,25Q425,John Bowne High School,High school,25.0,3,3,10,6,3,3,3,124,3,3,0,6,11,17
1195,25Q460,Flushing High School,High school,25.0,3,3,3,3,3,3,3,38,20,8,0,3,3,3
1196,25Q467,Flushing Yabc,High school,79.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1197,25Q499,"The Queens College School for Math, Science and Te",K-8,25.0,3,3,3,3,3,3,3,3,7,3,0,3,3,3
1198,25Q525,Townsend Harris High School,High school,25.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1199,25Q540,Queens Academy High School,High school,25.0,3,3,3,3,3,3,3,33,3,3,0,3,3,3
1200,25Q670,Robert F. Kennedy Community High School,High school,25.0,3,3,3,3,3,3,3,53,0,9,0,3,3,3
1201,25Q792,North Queens Community High School,High school,25.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1202,26Q018,P.S. 018 Winchester,Elementary,26.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1203,26Q026,P.S. 026 Rufus King,Elementary,26.0,3,3,3,3,3,3,3,0,7,0,0,3,3,3
1204,26Q031,P.S. 031 Bayside,Elementary,26.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
1205,26Q041,P.S. 041 Crocheron,Elementary,26.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
1206,26Q046,P.S. 046 Alley Pond,Elementary,26.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1207,26Q067,J.H.S. 067 Louis Pasteur,Junior High-Intermediate-Middle,26.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
1208,26Q074,J.H.S. 074 Nathaniel Hawthorne,Junior High-Intermediate-Middle,26.0,3,3,3,3,3,3,3,3,9,3,0,3,3,3
1209,26Q094,P.S. 094 David D. Porter,Elementary,26.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1210,26Q098,P.S. 098 The Douglaston School,Elementary,26.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1211,26Q115,The James J. Ambrose School,Elementary,26.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1212,26Q133,P.S. 133 Queens,Elementary,26.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1213,26Q158,M.S. 158 Marie Curie,Junior High-Intermediate-Middle,26.0,3,3,3,3,3,3,3,17,3,3,0,3,3,3
1214,26Q159,P.S. 159,Elementary,26.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1215,26Q162,P.S. 162 John Golden,Elementary,26.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3
1216,26Q172,Irwin Altman Middle School 172,Junior High-Intermediate-Middle,26.0,3,3,3,3,3,3,3,20,3,3,0,3,3,3
1217,26Q173,P.S. 173 Fresh Meadows,Elementary,26.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1218,26Q178,P.S./ IS 178 Holliswood,K-8,26.0,3,3,3,3,3,3,3,3,27,3,0,3,3,3
1219,26Q186,P.S. 186 Castlewood,Elementary,26.0,3,3,3,3,3,3,3,3,6,3,0,3,3,3
1220,26Q188,P.S. 188 Kingsbury,Elementary,26.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1221,26Q191,P.S. 191 Mayflower,Elementary,26.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1222,26Q203,P.S. 203 Oakland Gardens,Elementary,26.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1223,26Q205,P.S. 205 Alexander Graham Bell,Elementary,26.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1224,26Q213,P.S. 213 The Carl Ullman School,Elementary,26.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
1225,26Q216,J.H.S. 216 George J. Ryan,Junior High-Intermediate-Middle,26.0,3,3,3,3,3,3,3,40,3,3,0,3,3,3
1226,26Q221,P.S. 221 The North Hills School,Elementary,26.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1227,26Q266,P.S./I.S. 266,K-8,26.0,3,3,3,3,3,3,3,3,24,3,0,3,3,3
1228,26Q315,Business Technology Early College High School,High school,26.0,3,3,3,3,3,3,3,14,3,3,0,3,3,3
1229,26Q376,P.S. 376,Elementary,26.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1230,26Q415,Benjamin N. Cardozo High School,High school,26.0,3,6,7,3,3,3,3,82,35,17,0,3,3,20
1231,26Q430,Francis Lewis High School,High school,26.0,3,3,3,6,3,3,3,61,3,3,0,3,3,13
1232,26Q435,Martin Van Buren High School,High school,26.0,3,3,3,3,3,3,3,51,70,13,0,3,3,3
1233,26Q495,Bayside High School,High school,26.0,3,3,3,3,3,3,3,29,3,3,0,3,3,6
1234,26Q566,"Queens High School of Teaching, Liberal Arts and t",High school,26.0,3,3,3,3,3,3,3,98,3,3,0,3,3,3
1235,27Q042,P.S./M.S 042 R. Vernam,K-8,27.0,3,3,3,3,3,3,3,9,6,12,0,3,3,3
1236,27Q043,P.S. 043,K-8,27.0,3,3,3,3,3,3,3,11,8,9,0,3,3,3
1237,27Q045,P.S. 045 Clarence Witherspoon,Elementary,27.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1238,27Q047,P.S. 047 Chris Galas,K-8,27.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1239,27Q051,P.S. 051,Early Childhood,27.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1240,27Q053,M.S. 053 Brian Piccolo,Junior High-Intermediate-Middle,27.0,3,3,3,3,3,3,3,28,3,3,0,3,3,3
1241,27Q056,P.S. 056 Harry Eichler,Elementary,27.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1242,27Q060,P.S. 060 Woodhaven,Elementary,27.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1243,27Q062,P. S. 62 - Chester Park School,Elementary,27.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1244,27Q063,P.S. 063 Old South,Elementary,27.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1245,27Q064,P.S. 064 Joseph P. Addabbo,Elementary,27.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1246,27Q065,P.S. 65 - The Raymond York Elementary School,Elementary,27.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1247,27Q066,P.S. 066 Jacqueline Kennedy Onassis,Elementary,27.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1248,27Q090,P.S. 090 Horace Mann,Elementary,27.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1249,27Q096,P.S. 096,Elementary,27.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1250,27Q097,P.S. 097 Forest Park,Elementary,27.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1251,27Q100,P.S. 100 Glen Morris,Elementary,27.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1252,27Q104,P.S. 104 The Bays Water,Elementary,27.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1253,27Q105,P.S. 105 The Bay School,K-8,27.0,3,3,3,3,3,3,3,17,61,17,0,3,3,6
1254,27Q106,Lighthouse Elementary School,Elementary,27.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1255,27Q108,P.S. 108 Captain Vincent G. Fowler,Elementary,27.0,3,3,3,3,3,3,3,0,8,0,0,3,3,3
1256,27Q114,P.S./M.S. 114 Belle Harbor,K-8,27.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1257,27Q123,P.S. 123,Elementary,27.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1258,27Q124,P.S. 124 Osmond A Church,K-8,27.0,3,3,3,3,3,3,3,3,14,3,0,3,3,3
1259,27Q137,M.S. 137 America's School of Heroes,Junior High-Intermediate-Middle,27.0,3,3,3,3,3,3,3,119,6,20,0,3,3,3
1260,27Q146,P.S. 146 Howard Beach,K-8,27.0,3,3,3,3,3,3,3,8,11,0,0,3,3,3
1261,27Q155,P.S. 155,Elementary,27.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1262,27Q183,P.S. 183 Dr. Richard R. Green,K-8,27.0,3,3,3,3,3,3,3,3,6,3,0,3,3,3
1263,27Q197,P.S. 197 The Ocean School,Elementary,27.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3
1264,27Q202,J.H.S. 202 Robert H. Goddard,Junior High-Intermediate-Middle,27.0,3,3,3,3,3,3,3,29,45,26,0,3,3,9
1265,27Q207,P.S. 207 Rockwood Park,K-8,27.0,3,3,3,3,3,3,3,3,11,3,0,3,3,3
1266,27Q210,J.H.S. 210 Elizabeth Blackwell,Junior High-Intermediate-Middle,27.0,3,3,3,3,3,3,3,27,13,25,0,3,3,9
1267,27Q223,P.S. 223 Lyndon B. Johnson,Elementary,27.0,3,3,3,3,3,3,3,3,6,3,0,3,3,3
1268,27Q226,J.H.S. 226 Virgil I. Grissom,Junior High-Intermediate-Middle,27.0,3,3,3,3,3,3,3,3,3,19,0,3,3,6
1269,27Q232,P.S. 232 Lindenwood,K-8,27.0,3,3,3,3,3,3,3,12,3,3,0,3,3,3
1270,27Q253,P.S. 253,Elementary,27.0,3,3,3,3,3,3,3,3,10,3,0,3,3,3
1271,27Q254,P.S. 254 - The Rosa Parks School,Elementary,27.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1272,27Q260,Frederick Douglass Academy VI High School,High school,27.0,3,3,3,3,3,3,3,54,0,24,0,3,3,3
1273,27Q261,Voyages Prep - South Queens,High school,27.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1274,27Q262,Channel View School for Research,Secondary School,27.0,3,3,3,3,3,3,3,7,3,3,0,3,3,3
1275,27Q273,P.S. 273,Elementary,27.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
1276,27Q282,Knowledge and Power Preparatory Academy VI,Junior High-Intermediate-Middle,27.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3
1277,27Q297,Hawtree Creek Middle School,Junior High-Intermediate-Middle,27.0,3,3,3,3,3,3,3,3,15,3,0,3,3,3
1278,27Q302,"Queens High School for Information, Research, and",High school,27.0,3,3,3,3,3,3,3,13,3,3,0,3,3,3
1279,27Q306,New York City Academy for Discovery,Elementary,27.0,3,3,3,3,3,3,3,3,15,3,0,3,3,3
1280,27Q308,Robert H. Goddard High School of Communication Art,High school,27.0,3,3,3,3,3,3,3,32,3,3,0,3,3,3
1281,27Q309,Academy of Medical Technology: A College Board Sch,Secondary School,27.0,3,3,3,3,3,3,3,29,3,3,0,3,3,3
1282,27Q314,Epic High School - South,High school,27.0,3,3,3,3,3,3,3,19,3,3,0,3,3,3
1283,27Q316,Queens Explorers Elementary School,Elementary,27.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1284,27Q317,Waterside Children's Studio School,Elementary,27.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1285,27Q318,Waterside School For Leadership,Junior High-Intermediate-Middle,27.0,3,3,3,3,3,3,3,22,3,3,0,3,3,3
1286,27Q319,Village Academy,Junior High-Intermediate-Middle,27.0,3,3,3,3,3,3,3,3,3,10,0,3,3,3
1287,27Q323,Scholars' Academy,Secondary School,27.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1288,27Q324,Rockaway Park High School for Environmental Sustai,High school,27.0,3,3,6,3,3,3,3,32,3,3,0,3,3,8
1289,27Q333,Goldie Maple Academy,K-8,27.0,3,3,3,3,3,3,3,3,17,3,0,3,3,3
1290,27Q334,Epic High School - North,High school,27.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
1291,27Q351,Rockaway Collegiate High School,High school,27.0,3,3,18,3,3,3,3,39,0,13,0,3,3,22
1292,27Q362,Wave Preparatory Elementary School,Elementary,27.0,3,3,3,3,3,3,3,6,7,0,0,3,3,3
1293,27Q377,P.S. 377,Elementary,27.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1294,27Q400,August Martin High School,High school,27.0,3,3,3,3,3,3,3,44,0,11,0,3,3,3
1295,27Q475,Richmond Hill High School,High school,27.0,3,3,3,3,3,3,3,20,3,3,0,3,3,3
1296,27Q480,John Adams High School,High school,27.0,3,3,6,6,3,3,3,205,3,3,0,3,3,13
1297,27Q487,John Adams Yabc,High school,79.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1298,27Q650,"High School for Construction Trades, Engineering a",High school,27.0,3,3,3,3,3,3,3,11,0,6,0,3,3,7
1299,28Q008,J.H.S. 008 Richard S. Grossley,Junior High-Intermediate-Middle,28.0,3,3,3,3,3,3,3,17,3,3,0,3,3,6
1300,28Q040,P.S. 040 Samuel Huntington,Elementary,28.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1301,28Q048,P.S. 048 William Wordsworth,Elementary,28.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1302,28Q050,P.S. 050 Talfourd Lawn Elementary School,Elementary,28.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1303,28Q054,P.S. 054 Hillside,Elementary,28.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1304,28Q055,P.S. 055 Maure,Elementary,28.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1305,28Q072,Catherine & Count Basie Middle School 72,Junior High-Intermediate-Middle,28.0,3,3,3,3,3,3,3,6,0,18,0,3,3,3
1306,28Q080,PS 80  The Thurgood Marshall Magnet School of Mult,Elementary,28.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1307,28Q082,P.S. 082 Hammond,Elementary,28.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1308,28Q086,P.S. Q086,Elementary,28.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1309,28Q099,P.S. 099 Kew Gardens,Elementary,28.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1310,28Q101,P.S. 101 School in the Gardens,Elementary,28.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1311,28Q117,P.S. 117 J. Keld / Briarwood School,Elementary,28.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1312,28Q121,P.S. 121 Queens,Elementary,28.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1313,28Q139,P.S. 139 Rego Park,Elementary,28.0,3,3,3,3,3,3,3,3,17,3,0,3,3,3
1314,28Q140,P.S. 140 Edward K Ellington,Elementary,28.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1315,28Q144,P.S. 144 Col Jeromus Remsen,Elementary,28.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1316,28Q157,J.H.S. 157 Stephen A. Halsey,Junior High-Intermediate-Middle,28.0,3,3,3,3,3,3,3,32,9,8,0,3,3,3
1317,28Q160,P.S. 160 Walter Francis Bishop,Elementary,28.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3
1318,28Q161,P.S. 161 Arthur Ashe School,Elementary,28.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1319,28Q167,Metropolitan Expeditionary Learning School,Secondary School,28.0,3,3,3,3,3,3,3,52,3,3,0,3,3,3
1320,28Q174,P.S. 174 William Sidney Mount,Elementary,28.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1321,28Q175,P.S. 175 The Lynn Gross Discovery School,Elementary,28.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1322,28Q182,P.S. 182 Samantha Smith,Elementary,28.0,3,3,3,3,3,3,3,3,25,3,0,3,3,3
1323,28Q190,J.H.S. 190 Russell Sage,Junior High-Intermediate-Middle,28.0,3,3,3,3,3,3,3,62,0,7,0,3,3,3
1324,28Q196,P.S. 196 Grand Central Parkway,Elementary,28.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1325,28Q206,P.S. 206 The Horace Harding School,Elementary,28.0,3,3,3,3,3,3,3,3,7,3,0,3,3,3
1326,28Q217,J.H.S. 217 Robert A. Van Wyck,Junior High-Intermediate-Middle,28.0,3,3,3,16,3,3,3,61,3,3,0,11,10,21
1327,28Q220,P.S. 220 Edward Mandel,Elementary,28.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1328,28Q284,York Early College Academy,Secondary School,28.0,3,3,3,3,3,3,3,11,40,6,0,3,3,3
1329,28Q287,The Emerson School,Junior High-Intermediate-Middle,28.0,3,3,3,3,3,3,3,3,3,9,0,3,3,3
1330,28Q303,The Academy for Excellence through the Arts,Early Childhood,28.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1331,28Q310,Queens Collegiate: A College Board School,Secondary School,28.0,3,3,3,3,3,3,3,29,3,3,0,3,3,3
1332,28Q312,Jamaica Children's School,Elementary,28.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1333,28Q325,Hillside Arts & Letters Academy,High school,28.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1334,28Q328,High School for Community Leadership,High school,28.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
1335,28Q332,Redwood Middle School,Junior High-Intermediate-Middle,28.0,3,3,3,3,3,3,3,26,3,3,0,3,3,3
1336,28Q338,Queens Satellite High School for Opportunity,High school,28.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1337,28Q349,The Queens School for Leadership and Excellence,Elementary,28.0,3,3,3,3,3,3,3,3,64,3,0,3,3,3
1338,28Q350,Jamaica Gateway to the Sciences,High school,28.0,3,3,3,3,3,3,3,14,0,6,0,3,3,3
1339,28Q354,The Jermaine L. Green STEM Institute of Queens,Elementary,28.0,3,3,3,3,3,3,3,7,3,3,0,3,3,3
1340,28Q358,M.S. 358,Junior High-Intermediate-Middle,28.0,3,3,3,3,3,3,3,69,14,10,0,3,3,3
1341,28Q440,Forest Hills High School,High school,28.0,3,3,3,6,3,3,3,108,9,28,0,3,3,13
1342,28Q505,Hillcrest High School,High school,28.0,3,3,3,3,3,3,3,3,3,6,0,3,3,3
1343,28Q620,Thomas A. Edison Career and Technical Education Hi,High school,28.0,3,3,3,3,3,3,3,69,0,10,0,3,3,6
1344,28Q680,Queens Gateway to Health Sciences Secondary School,Secondary School,28.0,3,3,3,3,3,3,3,21,3,3,0,3,3,3
1345,28Q686,Queens Metropolitan High School,High school,28.0,3,3,3,3,3,3,3,54,3,3,0,3,3,3
1346,28Q687,Queens High School for the Sciences at York Colleg,High school,28.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1347,28Q690,High School for Law Enforcement and Public Safety,High school,28.0,3,3,10,3,3,3,3,39,3,3,0,3,3,13
1348,28Q896,"Young Women's Leadership School, Queens",Secondary School,28.0,3,3,3,3,3,3,3,25,3,3,0,3,3,3
1349,29Q015,P.S. 015 Jackie Robinson,Elementary,29.0,3,3,3,3,3,3,3,3,36,3,0,3,3,3
1350,29Q033,P.S. 033 Edward M. Funk,Elementary,29.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1351,29Q034,P.S. 034 John Harvard,Elementary,29.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
1352,29Q035,P.S. 035 Nathaniel Woodhull,Elementary,29.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1353,29Q036,P.S. 036 Saint Albans School,Elementary,29.0,3,3,3,3,3,3,3,6,3,3,0,3,3,3
1354,29Q037,Cynthia Jenkins School,Elementary,29.0,3,3,3,3,3,3,3,3,6,3,0,3,3,3
1355,29Q038,P.S. 038 Rosedale,Elementary,29.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1356,29Q052,P.S. 052 Queens,Elementary,29.0,3,3,3,3,3,3,3,3,25,3,0,3,3,3
1357,29Q059,I.S. 059 Springfield Gardens,Junior High-Intermediate-Middle,29.0,3,3,3,3,3,3,3,3,15,3,0,3,3,3
1358,29Q095,P.S. 095 Eastwood,Elementary,29.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1359,29Q109,Jean Nuzzi Intermediate School,Junior High-Intermediate-Middle,29.0,3,3,6,3,3,3,3,41,0,27,0,3,3,7
1360,29Q116,P.S./I.S. 116 William C. Hughley,K-8,29.0,3,3,3,3,3,3,3,19,0,14,0,3,3,3
1361,29Q118,P.S. 118 Lorraine Hansberry,Elementary,29.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1362,29Q131,P.S. 131 Abigail Adams,Elementary,29.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1363,29Q132,P.S. 132 Ralph Bunche,Elementary,29.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
1364,29Q134,P.S. 134 Hollis,Elementary,29.0,3,3,3,3,3,3,3,6,6,0,0,3,3,3
1365,29Q135,The Bellaire School,Elementary,29.0,3,3,3,3,3,3,3,13,60,0,0,3,3,3
1366,29Q136,P.S. 136 Roy Wilkins,Elementary,29.0,3,3,3,3,3,3,3,3,9,3,0,3,3,3
1367,29Q138,P.S./M.S. 138 Sunrise,K-8,29.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
1368,29Q147,P.S./M.S. 147 Ronald McNair,K-8,29.0,3,3,3,3,3,3,3,31,17,6,0,3,3,3
1369,29Q156,P.S. 156 Laurelton,Elementary,29.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
1370,29Q176,P.S. 176 Cambria Heights,Elementary,29.0,3,3,3,3,3,3,3,3,15,3,0,3,3,3
1371,29Q181,P.S. 181 Brookfield,Elementary,29.0,3,3,3,3,3,3,3,3,8,3,0,3,3,3
1372,29Q192,I.S. 192 The Linden,Junior High-Intermediate-Middle,29.0,3,3,3,3,3,3,3,7,3,3,0,3,3,3
1373,29Q195,P.S. 195 William Haberle,Elementary,29.0,3,3,3,3,3,3,3,0,6,0,0,3,3,3
1374,29Q208,P.S./I.S. 208,K-8,29.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
1375,29Q238,I.S. 238 - Susan B. Anthony Academy,Junior High-Intermediate-Middle,29.0,3,3,3,3,3,3,3,3,3,42,0,3,3,3
